num,gX,gY,gZ,aX,aY,aZ,pitch,roll
0.0,-0.87832,-0.6742,-0.34107,-0.0189,0.06046,0.23014,0.256094,-0.079267
0.0,-0.35924,-2.06351,-0.70748,0.00161,0.11759,0.3234,0.348744,0.004668
0.0,-2.46611,2.42504,-0.31053,0.00405,-0.03084,-0.18685,-0.163564,0.021371
0.0,-3.59588,0.44031,-0.38687,0.02602,-0.05135,-0.12191,-0.390771,0.194223
0.0,-0.09969,-0.94901,-0.1426,-0.02769,0.01994,0.06461,0.276345,-0.388669
0.0,-0.20656,1.2342,0.04061,0.027,-0.05135,-0.19173,-0.259248,0.135182
0.0,-1.91649,1.1884,-0.09679,0.03334,0.08683,-0.16,0.488369,0.181166
0.0,-1.03099,-1.02534,-0.26473,0.00991,-0.00692,0.12174,-0.056585,0.081069
0.0,0.55679,-3.33069,0.59023,0.03334,-0.01131,0.27116,-0.041387,0.122252
0.0,-2.03863,1.2342,0.17802,0.06508,-0.10262,-0.17464,-0.503317,0.31088
0.0,-0.42031,-5.20855,-0.78382,0.01479,-0.01327,0.30827,-0.04296,0.047897
0.0,-2.40504,3.06626,-0.1426,0.02163,-0.07333,-0.09603,-0.640234,0.177112
0.0,0.08351,-0.65893,0.6055,0.00307,0.0507,-0.00472,1.460148,0.060246
0.0,-1.88595,-4.00244,-0.81435,0.01967,-0.0577,-0.47933,-0.1197,0.040726
0.0,-0.42031,-2.88794,0.30015,-0.05845,0.06193,0.48161,0.126964,-0.119801
0.0,-0.46611,0.1655,-0.38687,0.03969,0.11759,-0.43587,0.262476,0.087695
0.0,-2.45084,-7.04061,-1.27237,-0.03648,-0.01961,0.90446,-0.021665,-0.040302
0.0,-2.1455,0.56244,-1.15023,0.03042,-0.01668,-0.04085,-0.316563,0.60345
0.0,-0.22183,3.12733,0.7429,-0.06089,0.08292,0.10221,0.608701,-0.433321
0.0,-1.59588,0.2113,0.10168,-0.02671,0.10197,-0.1058,0.751545,-0.179842
0.0,-5.42794,4.76092,-1.48611,0.05629,-0.01229,-0.64339,-0.019027,0.087257
0.0,-1.03099,0.04336,-0.15786,0.02944,0.00285,0.03581,0.061335,0.686571
0.0,-0.90885,-2.55206,-0.15786,-0.00621,0.08195,0.23209,0.339305,-0.025208
0.0,-1.01573,1.15786,-0.2342,-0.00865,-0.01473,-0.19857,-0.073982,-0.043402
0.0,-1.18366,-0.96427,0.13221,0.01625,0.03458,0.01579,0.990799,0.404041
0.0,-1.59588,1.60061,0.14748,-0.00523,0.05607,-0.07162,0.662945,-0.057432
0.0,-0.3745,0.28763,-0.12733,-0.00132,0.03117,0.04948,0.56197,-0.022625
0.0,-0.67985,0.04336,0.19328,0.00112,0.03751,0.03141,0.873408,0.022849
0.0,-1.24473,-0.06351,-0.00519,-0.01597,0.0175,0.01237,0.713749,-0.640584
0.0,-0.83252,0.04336,-0.1884,-0.00718,0.02238,0.00309,1.234634,-0.307842
0.0,-0.2829,-0.06351,-0.38687,-0.00669,0.01652,0.02506,0.567002,-0.219424
0.0,-0.75618,0.04336,0.33069,0.00209,0.03019,0.04704,0.570179,0.037461
0.0,4.00718,0.04336,0.59023,-0.0233,0.02042,0.12956,0.153937,-0.175787
0.0,1.77817,-0.26198,-0.26473,-0.07457,0.08537,0.15202,0.46698,-0.404144
0.0,2.81634,-2.65893,0.68183,0.01723,-0.02694,0.38688,-0.069449,0.044403
0.0,0.61786,-0.44519,0.04061,0.02846,-0.02157,-0.0638,-0.299424,0.399832
0.0,-0.95466,2.51664,-0.73802,0.04506,-0.0367,-0.46859,-0.077812,0.095583
0.0,0.57206,2.10443,0.42229,-0.01353,0.04142,-0.21859,0.186922,-0.060741
0.0,2.25145,-3.01008,0.22382,0.03383,-0.01522,0.03092,-0.320596,0.77614
0.0,3.36595,-3.26962,1.68947,0.01918,-0.04159,0.48649,-0.085211,0.039271
0.0,1.32015,2.19603,-0.1426,-0.01939,0.02531,0.03971,0.520078,-0.390597
0.0,1.79344,-3.07115,0.07115,-0.01744,0.06095,0.38639,0.156301,-0.044546
0.0,2.58733,1.09679,0.6971,-0.03013,0.0214,-0.11556,0.177321,-0.250977
0.0,1.7629,-1.26962,-0.28,0.02211,0.06242,-0.05892,0.781272,0.252155
0.0,2.17511,-4.84214,0.81924,-0.00767,-0.02157,0.5319,-0.040521,-0.014409
0.0,3.7629,-4.26198,0.57496,0.07583,-0.13436,0.32829,-0.379454,0.210593
0.0,3.74763,-4.29252,0.80397,0.01381,0.05119,0.43522,0.117015,0.031511
0.0,3.88504,1.50901,0.89557,-0.05406,0.16398,0.09733,0.974339,-0.276238
0.0,2.22092,3.09679,0.52916,0.0143,-0.0035,-0.33382,-0.010478,0.042814
0.0,3.53389,-3.42229,0.7887,-0.11167,0.11466,0.30973,0.335121,-0.326059
0.0,5.32015,0.19603,1.10931,0.04409,-0.01229,-0.15755,-0.074979,0.272057
0.0,3.94611,-7.6513,0.77344,-0.08335,0.16593,0.42497,0.365905,-0.180717
0.0,5.19802,3.20366,0.51389,-0.03599,0.05753,-0.49935,0.114418,-0.07148
0.0,6.17511,-5.6971,1.8574,-0.07994,0.00773,0.8527,0.009025,-0.093468
0.0,4.09878,-3.54443,0.04061,-0.05455,0.09269,0.50749,0.179643,-0.105342
0.0,4.52626,4.77618,0.11695,-0.03208,0.09611,-0.54427,0.174483,-0.057987
0.0,1.42702,1.1426,1.07878,-0.01744,0.0424,-0.22933,0.182296,-0.074626
0.0,-4.3287,1.57008,-0.35634,-0.00914,0.07169,-0.32796,0.215138,-0.027207
0.0,1.33542,-0.6742,0.89557,0.01479,0.00724,-0.18539,0.038917,0.079551
0.0,3.53389,1.58534,0.51389,0.03725,0.02042,-0.21126,0.094924,0.173736
0.0,3.22855,1.95176,0.6971,0.0436,-0.04159,-0.2513,-0.161627,0.169519
0.0,1.01481,-2.50626,-0.3716,0.0475,-0.06014,0.25456,-0.228206,0.179661
0.0,0.57206,1.98229,0.37649,0.02456,-0.03475,-0.05746,-0.507563,0.350589
0.0,1.45756,-0.7658,0.20855,-0.02769,0.10685,0.14665,0.62137,-0.151443
0.0,1.65603,1.02046,0.33069,0.02993,-0.00448,-0.23666,-0.018768,0.125767
0.0,0.8774,-6.35359,1.00244,0.00454,0.03166,0.71647,0.044153,0.006325
0.0,0.80107,-5.45282,0.14748,0.06948,-0.05526,0.51774,-0.105391,0.132653
0.0,2.20565,3.96702,0.23908,0.01674,-0.04647,-0.34505,-0.133713,0.048052
0.0,0.22092,3.40214,-0.43267,0.02407,0.00089,-0.08333,0.010301,0.281138
0.0,0.54153,3.43267,0.37649,0.04995,-0.0411,-0.23275,-0.170963,0.20826
0.0,0.03771,0.28763,0.46809,0.01967,0.04289,-0.08578,0.453451,0.202333
0.0,3.19802,1.81435,0.37649,-0.01158,0.03849,-0.20101,0.188892,-0.056507
0.0,2.08351,-1.71237,0.6971,-0.01451,-0.0118,0.18913,-0.062139,-0.076407
0.0,-0.55771,0.79145,0.10168,0.01333,-0.04256,-0.11166,-0.361852,0.111056
0.0,-1.18366,5.31053,-0.69221,0.05092,-0.01522,-0.514,-0.029458,0.098707
0.0,-4.89359,-0.24672,-0.64641,-0.0023,0.04777,0.0695,0.601928,-0.027264
0.0,-1.56534,-0.03298,-0.21893,0.00307,0.05656,0.02506,1.150886,0.049607
0.0,-0.00809,-0.97954,0.17802,0.01284,0.04337,0.00651,1.2504,0.28473
0.0,1.44229,-2.96427,0.43756,-0.00816,0.00675,0.25407,0.026559,-0.032092
0.0,0.8774,1.57008,-0.05099,0.02456,0.03947,-0.21957,0.176776,0.109632
0.0,-0.09969,1.31053,-0.12733,0.01333,0.09269,-0.24105,0.366587,0.051551
0.0,0.49573,-1.13221,0.30015,0.04995,-0.01327,0.02116,-0.23987,1.107157
0.0,0.8774,0.57771,-0.21893,0.00551,0.01408,-0.10824,0.129167,0.050463
0.0,1.36595,-0.29252,0.42229,0.027,0.09416,0.03581,1.126316,0.261851
0.0,1.59496,1.43267,-0.00519,-0.02623,-0.01278,0.16813,-0.074954,-0.154299
0.0,1.41176,-1.13221,0.62076,-0.01597,0.06828,0.13444,0.467095,-0.105532
0.0,1.25908,0.07389,0.46809,-0.01011,0.06828,0.03629,1.066556,-0.130041
0.0,1.36595,0.74565,0.13221,-0.01402,0.04875,0.10417,0.434254,-0.121295
0.0,1.86977,-1.8345,0.26962,0.02407,0.03458,0.31071,0.110525,0.076833
0.0,0.14458,3.93649,-0.2342,0.0353,-0.00838,-0.4183,-0.019969,0.084169
0.0,1.42702,-0.75053,0.13221,0.01284,-0.05379,0.15739,-0.328331,0.077026
0.0,0.57206,1.38687,0.39176,0.01821,0.02873,-0.035,0.629388,0.382372
0.0,0.7858,-0.30779,-0.2342,-0.03013,0.14835,-0.00033,1.370404,-0.200381
0.0,0.58733,-1.94137,-0.00519,0.01284,-0.05721,0.26969,-0.208809,0.046529
0.0,-0.71038,3.90595,0.11695,0.02504,0.02677,-0.28207,0.094264,0.088161
0.0,0.99954,0.77618,-0.28,-0.00669,0.02091,-0.08529,0.239752,-0.076085
0.0,1.70183,-3.30015,0.45282,0.01333,-0.11141,0.22086,-0.466457,0.053815
0.0,-0.08443,2.60824,0.13221,0.02895,0.01994,-0.42806,0.046434,0.067455
0.0,1.09115,1.61588,0.20855,0.05336,-0.14364,-0.22591,-0.554114,0.196757
0.0,-0.45084,1.31053,0.45282,0.02211,-0.08016,-0.02376,-1.186019,0.258573
0.0,1.07588,0.13496,0.68183,-0.04185,0.06583,-0.01693,0.969714,-0.551855
0.0,0.6942,-3.37649,-0.12733,0.00991,0.00285,0.34293,0.008297,0.028881
0.0,0.17511,-0.47573,0.02534,-0.0355,-0.03133,0.14225,-0.210543,-0.239075
0.0,-1.09206,3.12733,-0.26473,-0.02476,0.06828,-0.41634,0.162262,-0.058621
0.0,0.61786,1.69221,0.6513,-0.0106,0.03947,-0.1766,0.219495,-0.058515
0.0,-1.3058,-0.46046,0.31542,-0.03746,0.08292,0.0275,1.060012,-0.405017
0.0,0.46519,1.08153,0.28489,0.0187,0.00919,-0.07259,0.122044,0.250157
0.0,1.21328,-0.06351,0.54443,0.03383,-0.00497,-0.15218,-0.031842,0.218648
0.0,1.15221,-2.24672,0.36122,0.05678,-0.07772,0.18668,-0.379039,0.27375
0.0,1.8545,-3.72763,-0.03573,-0.03599,0.06339,0.3903,0.160349,-0.090772
0.0,0.11405,-2.24672,-0.21893,0.01333,0.10685,0.15543,0.600533,0.070529
0.0,-0.69511,2.63878,-0.44794,0.03286,-0.00106,-0.285,-0.003693,0.11478
0.0,0.19038,-3.59023,-0.47847,-0.00572,0.00138,0.46159,0.002993,-0.012386
0.0,0.52626,1.02046,-0.31053,-0.00621,0.0424,-0.05306,0.670836,-0.09112
0.0,-1.03099,0.76092,0.46809,0.01137,-0.05135,-0.18343,-0.272468,0.05963
0.0,0.09878,0.82198,0.17802,0.0309,0.00187,-0.11703,0.015449,0.258147
0.0,0.86214,0.89832,-0.11206,-0.05894,-0.03377,-0.14876,-0.208017,-0.368699
0.0,2.44992,1.03573,0.6971,-0.01988,0.02677,0.00553,0.914182,-0.628693
0.0,1.07588,3.06626,0.34595,0.00747,0.038,-0.41732,0.090799,0.017814
0.0,0.43466,-0.00244,0.63603,-0.03355,-0.01083,0.10758,-0.095765,-0.300864
0.0,-1.15313,-1.30015,-0.09679,-0.01988,0.09074,0.18571,0.452245,-0.095878
0.0,-0.2829,-0.7658,-0.24947,0.02504,-0.03719,0.03239,-0.737458,0.469875
0.0,-1.15313,-0.07878,0.28489,0.04506,-0.05233,0.007,-0.853966,0.706557
0.0,0.63313,-0.49099,-0.02046,-0.00035,0.06876,-0.03402,1.111369,-0.004519
0.0,-0.38977,-0.47573,-0.26473,-0.00132,-0.03768,-0.00667,-1.392133,-0.034565
0.0,-0.80198,1.31053,0.13221,0.02065,0.059,-0.10726,0.495237,0.167109
0.0,0.52626,1.61588,0.48336,0.01381,-0.02547,-0.00667,-1.02872,0.4831
0.0,-0.51191,3.20366,0.04061,0.00551,0.03166,-0.19417,0.161539,0.028013
0.0,0.29725,-1.66656,0.57496,-0.00572,0.04728,0.25651,0.182232,-0.021918
0.0,-0.35924,0.53191,0.45282,0.04409,-0.0411,-0.04378,-0.584379,0.633283
0.0,0.43466,0.91359,0.17802,-0.03355,0.01798,0.03825,0.339764,-0.670959
0.0,1.94611,-0.84214,0.17802,-0.03111,0.05265,0.04069,0.799197,-0.437316
0.0,0.14458,-0.73527,0.72763,0.02846,0.00236,0.03874,0.049025,0.632806
0.0,-0.35924,-2.49099,-0.66168,-0.07066,0.05802,0.22038,0.245653,-0.300663
0.0,-0.49664,1.12733,-0.20366,0.01284,0.01896,-0.0765,0.239728,0.161459
0.0,-0.54244,-0.09405,-0.61588,0.0187,-0.03377,0.06266,-0.47676,0.256847
0.0,-0.89359,2.40977,-0.64641,0.00209,0.01115,-0.26156,0.042592,0.008001
0.0,-0.45084,1.79908,-0.24947,-0.02378,0.03654,-0.2264,0.159146,-0.103342
0.0,-1.79435,2.73038,-0.79908,0.02651,0.00187,-0.25423,0.007316,0.103891
0.0,-1.2142,1.73802,-0.67695,0.01333,-0.01571,-0.16488,-0.094677,0.080281
0.0,-2.31344,-2.87267,-0.1426,-0.00669,0.00675,0.30924,0.021828,-0.021639
0.0,-0.1913,-2.35359,-0.08153,-0.02525,0.05802,0.25065,0.226375,-0.097826
0.0,0.57206,0.05863,0.16275,-0.00376,0.02091,0.02604,0.671592,-0.112246
0.0,0.23618,0.40977,0.08641,0.00502,0.00724,-0.03548,0.199373,0.13786
0.0,-0.3287,0.05863,0.04061,-0.00376,0.01554,-0.00082,1.327852,-0.237332
0.0,-2.08443,0.42504,-0.52427,-0.0106,0.02824,0.07975,0.337549,-0.124649
0.0,-2.17603,-1.20855,-0.95176,-0.02476,0.00333,0.08366,0.038207,-0.287547
0.0,-0.90885,-0.26198,-0.95176,0.03432,0.01212,-0.03744,0.234332,0.717235
0.0,-2.34397,-1.33069,-0.00519,-0.00425,0.02433,0.17887,0.135157,-0.023555
0.0,-3.3058,-1.05588,-0.55481,-0.01402,0.02433,0.10612,0.22351,-0.128057
0.0,-1.90122,1.02046,-0.67695,0.02944,-0.01571,-0.20394,-0.076085,0.142941
0.0,-2.35924,1.96702,-0.24947,0.02797,-0.0035,-0.21566,-0.016098,0.128975
0.0,-2.02336,0.3029,-0.50901,-0.02525,0.00626,-0.01498,0.210248,-0.999414
0.0,-1.65695,-0.78107,-0.26473,-0.00474,0.02189,0.08268,0.258406,-0.055377
0.0,-2.60351,3.40214,-0.73802,-0.00816,0.02335,-0.26351,0.088355,-0.030833
0.0,-2.46611,1.61588,-0.05099,0.01967,-0.01424,-0.18343,-0.077052,0.106522
0.0,-2.1913,-0.27725,-0.24947,0.06215,-0.03768,-0.06625,-0.393211,0.684141
0.0,-2.05389,-1.62076,-0.4174,-0.04625,0.02726,0.25309,0.105563,-0.179711
0.0,-1.87069,-4.23145,-0.24947,-0.00474,0.05656,0.47038,0.119659,-0.010007
0.0,-1.85542,-1.36122,-0.2342,0.02602,0.03166,0.16715,0.184986,0.151774
0.0,-2.08443,-0.03298,-0.49374,0.01674,0.00382,0.06022,0.061092,0.270667
0.0,-1.96229,-0.49099,0.34595,-0.00425,-0.03915,0.16959,-0.226776,-0.02443
0.0,-1.3974,-0.59786,-0.3716,0.006,0.04044,0.236,0.169671,0.025057
0.0,-3.22947,0.31817,-0.79908,-0.00181,0.02287,-0.15072,0.150557,-0.011883
0.0,-4.60351,1.31053,-0.90595,0.00258,-0.00204,-0.22738,-0.008954,0.011359
0.0,-1.59588,-1.43756,-0.12733,-0.00962,0.01359,0.17887,0.075715,-0.053598
0.0,0.20565,-1.30015,0.17802,-0.0648,0.03068,0.21452,0.136058,-0.290568
0.0,-1.56534,-2.46046,-0.21893,-0.02964,0.06828,0.22379,0.293698,-0.126023
0.0,-2.84779,0.33344,-0.75328,0.03676,0.01457,-0.11068,0.124248,0.318132
0.0,-2.17603,-2.94901,-0.53954,-0.00962,0.03556,0.34586,0.10242,-0.027673
0.0,-0.46611,-1.36122,-0.40214,-0.03941,-0.00497,0.06071,-0.068502,-0.574262
0.0,-1.80962,0.3029,-0.81435,0.0104,0.03068,-0.15511,0.194838,0.065651
0.0,-2.35924,2.04336,-0.69221,0.00014,0.038,-0.17757,0.210832,0.00078
0.0,-3.22947,1.38687,-0.49374,0.00063,-0.00936,-0.19857,-0.047104,0.003169
0.0,-4.51191,3.20366,-0.52427,0.00307,-0.0035,-0.30599,-0.01144,0.010036
0.0,-2.89359,-0.6742,-0.52427,0.00112,-0.0162,0.18864,-0.085648,0.005906
0.0,-2.55771,1.60061,-0.08153,-0.01451,0.03117,-0.01205,1.026708,-0.4096
0.0,-0.78672,0.63878,0.10168,0.02114,-8e-05,-0.01107,-0.003479,1.088376
0.0,0.02244,-1.17802,-0.20366,-0.015,0.0756,0.05583,0.918018,-0.158226
0.0,-0.1455,-0.10931,0.39176,0.03579,0.02433,0.11784,0.195059,0.289087
0.0,-1.18366,0.63878,-1.19603,-0.04087,0.02921,-0.09115,0.284518,-0.403597
0.0,-1.45847,-0.82687,-0.47847,-0.04185,0.04826,-0.08041,0.489209,-0.419762
0.0,-2.61878,-2.00244,-0.75328,-0.03746,0.01505,0.03336,0.291556,-0.796914
0.0,-3.99282,0.98992,-0.55481,0.01577,-0.03963,-0.30746,-0.128035,0.050816
0.0,-3.00046,-1.49863,-0.61588,-0.01597,0.05753,0.10172,0.509535,-0.135824
0.0,-1.79435,0.2113,-0.40214,-0.01695,-0.01668,0.00309,-0.769382,-0.784802
0.0,-3.67221,-1.95664,-0.72275,-0.02134,0.01896,0.28776,0.065614,-0.073874
0.0,-3.42794,-1.25435,-0.1884,0.00063,0.03703,0.20866,0.175622,0.002972
0.0,-0.98519,-0.47573,-0.3258,-0.01841,0.03263,0.1276,0.247902,-0.138901
0.0,0.22092,0.3487,-0.06626,-0.01011,-0.00643,0.01334,-0.366701,-0.598984
0.0,-0.11496,0.19603,0.08641,-0.01109,-0.03133,0.01725,-0.991262,-0.300625
0.0,-0.90885,-0.12458,-0.21893,0.0104,0.01066,0.02702,0.352816,0.343723
0.0,-1.58061,-0.21618,-0.05099,-0.00914,0.01212,0.00602,0.836639,-0.593676
0.0,-0.89359,0.3945,-0.06626,-0.01792,-0.01766,0.03483,-0.42358,-0.430321
0.0,-0.20656,-2.13985,-0.2342,0.02114,0.03849,0.0734,0.466765,0.249707
0.0,-3.04626,0.05863,-0.46321,-0.00376,0.038,-0.01742,1.132345,-0.089812
0.0,3.28962,-0.29252,0.13221,0.02797,-0.0201,0.05094,-0.333013,0.472243
0.0,1.44229,-1.17802,-0.44794,0.0602,-0.03719,0.16911,-0.204306,0.334607
0.0,1.90031,-2.23145,0.46809,0.08315,-0.12801,0.41325,-0.294835,0.189884
0.0,3.24382,1.40214,0.51389,0.01821,-0.07137,-0.21957,-0.313281,0.078703
0.0,1.22855,0.63878,0.54443,-0.04283,0.11564,-0.16048,0.608176,-0.213219
0.0,-0.13023,5.21893,-0.95176,-0.02525,-0.11288,-0.75716,-0.147907,-0.03297
0.0,2.12931,-1.37649,0.86504,0.00258,-0.02645,0.17594,-0.149201,0.014517
0.0,2.57206,2.11969,-0.08153,0.02749,0.02335,-0.5433,0.042905,0.0505
0.0,1.44229,0.40977,0.63603,0.06752,0.04728,-0.32845,0.140077,0.200746
0.0,1.77817,6.24183,0.52916,0.00795,-0.02645,-0.41439,-0.063731,0.019153
0.0,1.83924,0.15023,0.75817,-0.02916,0.07023,0.02262,1.086993,-0.376317
0.0,3.57969,-1.84977,1.21618,-0.04332,0.04093,0.50163,0.081119,-0.085852
0.0,3.25908,7.69221,0.86504,-0.04429,0.09904,-0.57308,0.170628,-0.076012
0.0,4.37359,3.57008,0.48336,0.11049,-0.12362,-0.52035,-0.228335,0.203729
0.0,2.55679,2.54718,0.7887,-0.03062,0.03947,-0.08773,0.40166,-0.308161
0.0,4.58733,-1.6971,0.68183,0.01528,0.00333,0.1862,0.017849,0.081859
0.0,5.04534,-6.75053,0.94137,0.02895,0.00285,0.51042,0.005568,0.056657
0.0,5.28962,-4.04824,0.48336,-0.03892,0.08048,0.37956,0.207893,-0.099978
0.0,5.19802,3.46321,1.04824,0.00454,-0.05965,-0.4471,-0.132631,0.010056
0.0,5.10641,3.64641,0.42229,-0.06236,0.04679,0.23698,0.188681,-0.25264
0.0,4.44992,3.1426,0.88031,0.02993,-0.09237,-0.4515,-0.201367,0.064847
0.0,4.31252,1.31053,0.97191,-0.03062,-0.0201,-0.11507,-0.167242,-0.256355
0.0,4.8316,-0.90321,0.86504,0.02797,-0.06209,0.08463,-0.608455,0.26044
0.0,3.24382,1.99756,0.68183,0.05727,-0.02254,-0.243,-0.090054,0.2305
0.0,3.8545,-8.10931,0.86504,-0.04136,0.12882,0.86686,0.147364,-0.047162
0.0,3.74763,-1.66656,1.36885,0.04018,0.10685,0.00993,1.201241,0.358274
0.0,4.70947,1.81435,0.95664,-0.01109,0.06095,-0.1058,0.520323,-0.090571
0.0,4.12931,-5.57496,1.46046,-0.04771,0.10783,0.74381,0.143671,-0.063394
0.0,2.99954,-4.07878,0.6055,-0.02134,0.07169,0.22672,0.305004,-0.089515
0.0,2.75527,1.3716,1.24672,-0.0399,0.05314,0.1154,0.410496,-0.304293
0.0,0.20565,-2.44519,0.40702,-0.06041,-0.00399,0.382,-0.010315,-0.156823
0.0,0.55679,-3.6513,0.10168,-0.05748,0.00187,0.30534,0.006019,-0.186056
0.0,0.96901,-3.43756,0.19328,-0.03404,0.07658,0.42545,0.177527,-0.078577
0.0,-2.11496,2.19603,-0.61588,-0.05259,0.0175,-0.32064,0.053792,-0.16234
0.0,-3.94702,-1.40702,-0.84489,0.01528,-0.00985,0.06364,-0.149364,0.232951
0.0,-3.41267,1.60061,-0.40214,0.03042,-0.01083,-0.18246,-0.058456,0.164894
0.0,1.03008,-2.70473,-0.06626,0.00258,0.01505,0.25504,0.058953,0.01011
0.0,-0.67985,-0.73527,-0.05099,-0.02818,-0.04061,0.20719,-0.191827,-0.132679
0.0,-1.36687,-1.62076,-0.57008,0.00405,-0.01717,0.00749,-1.110727,0.212807
0.0,-1.51954,1.89069,-0.40214,-0.02476,0.02189,-0.12142,0.17484,-0.198059
0.0,-0.52718,-3.31542,-0.15786,0.00747,-0.04793,0.30827,-0.154217,0.023927
0.0,-0.61878,-1.11695,-0.43267,-0.02134,-0.00399,0.07194,-0.053113,-0.28799
0.0,1.28962,0.37924,-0.03573,-0.01158,-0.01473,-0.0516,-0.271696,-0.212498
0.0,-0.13023,-0.18565,-0.1884,-0.00621,0.03019,0.01383,1.105397,-0.184749
0.0,1.36595,0.01282,0.45282,-0.00279,0.00236,0.01432,0.160257,-0.189781
0.0,0.7858,-0.10931,0.08641,0.00161,-0.00057,-0.0599,-0.009534,0.026813
0.0,-1.99282,0.51664,-0.24947,0.00649,-0.01229,-0.02621,-0.427193,0.220548
0.0,-4.43557,-0.68947,-0.92122,0.00258,-0.01766,0.03776,-0.436609,0.061886
0.0,-4.72565,2.71511,-1.13496,-0.0023,-0.00741,-0.29378,-0.025207,-0.007826
0.0,-4.96992,1.09679,-1.42504,0.01479,0.0214,-0.118,0.178049,0.122705
0.0,-7.3058,3.3716,-0.66168,0.02749,-0.0035,-0.40658,-0.008591,0.067497
0.0,-6.77145,-5.26962,-1.83725,0.00747,0.04289,0.37028,0.115283,0.020026
0.0,-5.24473,-0.52153,-0.52427,-0.015,0.00675,-0.00765,0.381488,-0.973232
0.0,-3.64168,1.26473,-1.15023,0.03823,-0.04208,0.00309,-0.831654,0.736182
0.0,-4.55771,4.79145,-0.98229,0.02065,0.05558,-0.51253,0.107935,0.040033
0.0,-5.79435,-1.71237,-2.47847,-0.0189,0.04582,0.11149,0.384946,-0.155544
0.0,-7.90122,1.1426,-2.08153,0.04555,-0.0787,-0.37875,-0.203441,0.117215
0.0,-5.47374,0.48611,-0.72275,-0.05455,0.11808,0.08268,0.872811,-0.361745
0.0,-6.95466,0.56244,-1.74565,-0.05503,0.02824,-0.23128,0.118219,-0.231946
0.0,-5.10733,-1.04061,-1.63878,0.02846,-0.00887,0.1359,-0.063809,0.206018
0.0,-3.77908,-3.23908,-0.96702,-0.05796,0.06388,0.42545,0.147692,-0.133923
0.0,-3.3516,0.28763,-0.64641,0.04604,-0.05331,0.17985,-0.279611,0.240682
0.0,-3.77908,-0.44519,-0.86015,-0.05455,0.10197,-0.04476,0.965468,-0.455469
0.0,0.81634,-5.28489,0.25435,-0.01548,-0.02547,0.41276,-0.061594,-0.037423
0.0,-2.31344,3.78382,-0.47847,0.04848,-0.03915,-0.08968,-0.366616,0.46
0.0,-1.26,2.13496,-0.17313,-0.03892,0.06681,0.09928,0.559694,-0.314446
0.0,-3.10733,2.3487,-0.67695,-0.11119,0.07365,-0.41292,0.170548,-0.259123
0.0,2.61786,-9.31542,1.42992,0.00551,0.04044,0.97575,0.041425,0.005645
0.0,-0.57298,2.15023,0.26962,-0.02671,0.03019,-0.17171,0.172012,-0.152039
0.0,1.22855,-1.57496,0.37649,-0.02037,0.05656,0.04411,0.861116,-0.276675
0.0,1.33542,5.49374,0.22382,0.04506,-0.07235,-0.55501,-0.129203,0.080339
0.0,1.32015,-2.61313,0.26962,0.03139,-0.03475,0.1652,-0.20379,0.183852
0.0,0.55679,-2.49099,-0.46321,-0.04087,0.05021,0.32975,0.149975,-0.121934
0.0,1.88504,-1.75817,0.31542,-0.03306,0.05949,0.11588,0.458546,-0.248562
0.0,0.95374,-0.13985,0.37649,-0.01304,0.00041,0.05094,0.007707,-0.250623
0.0,-2.16076,2.07389,-0.21893,0.006,-0.04159,-0.29916,-0.138102,0.019866
0.0,-2.42031,2.97466,-0.40214,-0.04185,0.00919,-0.2225,0.040589,-0.185769
0.0,-1.36687,1.67695,-0.15786,-0.01158,-0.00594,-0.1307,-0.045258,-0.088258
0.0,-2.66458,0.74565,-0.64641,-0.01353,0.00285,-0.03988,0.067497,-0.326331
0.0,-0.93939,1.50901,-0.1426,-0.00914,0.00333,-0.12923,0.025736,-0.070551
0.0,-0.64931,0.47084,-0.1426,0.00258,-0.00399,-0.03158,-0.125254,0.080978
0.0,-0.49664,-0.20092,-0.00519,0.00258,-8e-05,-0.02376,-0.003472,0.108266
0.0,-0.58824,0.54718,-0.26473,-0.00767,0.0131,-0.03402,0.359357,-0.207401
0.0,0.23618,0.63878,0.28489,-0.03111,0.06779,0.00065,1.140478,-0.430218
0.0,2.74,2.01282,0.40702,-0.0189,0.03214,-0.13412,0.233013,-0.136203
0.0,3.61023,0.31817,0.92611,-0.01841,0.01701,-0.05062,0.305826,-0.332044
0.0,1.99191,-2.27725,0.52916,-0.01207,0.05656,0.40299,0.139372,-0.02964
0.0,5.93084,-1.07115,1.33832,0.01088,-0.01083,0.111,-0.096755,0.09728
0.0,7.09115,1.17313,1.56733,-0.05162,0.09855,0.10563,0.697631,-0.343159
0.0,7.82397,-0.8574,0.97191,0.03042,-0.00497,0.25211,-0.019552,0.120037
0.0,7.18275,0.45557,0.71237,-0.08775,0.06632,0.0402,0.60205,-0.846986
0.0,7.09115,-1.8345,0.80397,0.02211,-0.03475,-0.05013,-0.565206,0.3478
0.0,6.25145,-5.14748,0.43756,-0.03062,0.03214,0.34782,0.0918,-0.087438
0.0,5.44229,-2.10931,0.71237,0.02504,-0.06893,0.0651,-0.779466,0.258239
0.0,3.8545,1.12733,0.98718,0.01625,-0.00985,-0.07699,-0.124518,0.206447
0.0,5.47282,1.34107,0.91084,-0.00914,0.07267,-0.17562,0.391865,-0.04803
0.0,5.16748,2.77618,0.77344,-0.04332,0.09806,-0.08822,0.784295,-0.317293
